abacorarais	a b a k o ˈɾ a ɾ a i s
abacoráramos	a b a k o ˈɾ a ɾ a m o s
abacoraran	a b a k o ˈɾ a ɾ a n
abacorarán	a b a k o ɾ a ˈɾ a n
abacoraras	a b a k o ˈɾ a ɾ a s
abacorarás	a b a k o ɾ a ˈɾ a s
abacorare	a b a k o ˈɾ a ɾ e
abacoraré	a b a k o ɾ a ˈɾ e
abacorareis	a b a k o ˈɾ a ɾ e i s
abacoraréis	a b a k o ɾ a ˈɾ e i s
abacoraremos	a b a k o ɾ a ˈɾ e m o s
abacoráremos	a b a k o ˈɾ a ɾ e m o s
abacoraren	a b a k o ˈɾ a ɾ e n
abacorares	a b a k o ˈɾ a ɾ e s
abacoraría	a b a k o ɾ a ˈɾ i a
abacoraríais	a b a k o ɾ a ˈɾ i a i s
abacoraríamos	a b a k o ɾ a ˈɾ i a m o s
abacorarían	a b a k o ɾ a ˈɾ i a n
abacorarías	a b a k o ɾ a ˈɾ i a s
abacoraron	a b a k o ˈɾ a ɾ o n
abacoras	a b a ˈk o ɾ a s
abacorás	a b a k o ˈɾ a s
abacorase	a b a k o ˈɾ a s e
abacoraseis	a b a k o ˈɾ a s e i s
abacorásemos	a b a k o ˈɾ a s e m o s
abacorasen	a b a k o ˈɾ a s e n
abacorases	a b a k o ˈɾ a s e s
abacoraste	a b a k o ˈɾ a s t e
abacorasteis	a b a k o ˈɾ a s t e i s
abacore	a b a ˈk o ɾ e
abacoré	a b a k o ˈɾ e
abacoréis	a b a k o ˈɾ e i s
abacoremos	a b a k o ˈɾ e m o s
abacoren	a b a ˈk o ɾ e n
abacores	a b a ˈk o ɾ e s
abacorés	a b a k o ˈɾ e s
abacoro	a b a ˈk o ɾ o
abacoró	a b a k o ˈɾ o
abactinal	a b a ɡ t i ˈn a l
abad	a ˈb a d
abada	a ˈb a d a
Abadán	a b a ˈd a n
abadejo	a b a ˈd e x o
abadengo	a b a ˈd e n ɡ o
abaderna	a b a ˈd e ɾ n a
abaderná	a b a d e ɾ ˈn a
abadernaba	a b a d e ɾ ˈn a b a
abadernabais	a b a d e ɾ ˈn a b a i s
abadernábamos	a b a d e ɾ ˈn a b a m o s
abadernaban	a b a d e ɾ ˈn a b a n
abadernabas	a b a d e ɾ ˈn a b a s
abadernad	a b a d e ɾ ˈn a d
abadernada	a b a d e ɾ ˈn a d a
abadernadas	a b a d e ɾ ˈn a d a s
abadernado	a b a d e ɾ ˈn a d o
abadernados	a b a d e ɾ ˈn a d o s
abadernáis	a b a d e ɾ ˈn a i s
abadernamos	a b a d e ɾ ˈn a m o s
abadernan	a b a ˈd e ɾ n a n
abadernando	a b a d e ɾ ˈn a n d o
abadernar	a b a d e ɾ ˈn a ɾ
abadernara	a b a d e ɾ ˈn a ɾ a
abadernará	a b a d e ɾ n a ˈɾ a
abadernarais	a b a d e ɾ ˈn a ɾ a i s
abadernáramos	a b a d e ɾ ˈn a ɾ a m o s
abadernaran	a b a d e ɾ ˈn a ɾ a n
abadernarán	a b a d e ɾ n a ˈɾ a n
abadernaras	a b a d e ɾ ˈn a ɾ a s
abadernarás	a b a d e ɾ n a ˈɾ a s
abadernare	a b a d e ɾ ˈn a ɾ e
abadernaré	a b a d e ɾ n a ˈɾ e
abadernareis	a b a d e ɾ ˈn a ɾ e i s
abadernaréis	a b a d e ɾ n a ˈɾ e i s
abadernaremos	a b a d e ɾ n a ˈɾ e m o s
abadernáremos	a b a d e ɾ ˈn a ɾ e m o s
abadernaren	a b a d e ɾ ˈn a ɾ e n
abadernares	a b a d e ɾ ˈn a ɾ e s
abadernaría	a b a d e ɾ n a ˈɾ i a
abadernaríais	a b a d e ɾ n a ˈɾ i a i s
abadernaríamos	a b a d e ɾ n a ˈɾ i a m o s
abadernarían	a b a d e ɾ n a ˈɾ i a n
abadernarías	a b a d e ɾ n a ˈɾ i a s
abadernaron	a b a d e ɾ ˈn a ɾ o n
abadernas	a b a ˈd e ɾ n a s
abadernás	a b a d e ɾ ˈn a s
abadernase	a b a d e ɾ ˈn a s e
abadernaseis	a b a d e ɾ ˈn a s e i s
abadernásemos	a b a d e ɾ ˈn a s e m o s
abadernasen	a b a d e ɾ ˈn a s e n
abadernases	a b a d e ɾ ˈn a s e s
abadernaste	a b a d e ɾ ˈn a s t e
abadernasteis	a b a d e ɾ ˈn a s t e i s
abaderne	a b a ˈd e ɾ n e
abaderné	a b a d e ɾ ˈn e
abadernéis	a b a d e ɾ ˈn e i s
abadernemos	a b a d e ɾ ˈn e m o s
abadernen	a b a ˈd e ɾ n e n
abadernes	a b a ˈd e ɾ n e s
abadernés	a b a d e ɾ ˈn e s
abaderno	a b a ˈd e ɾ n o
abadernó	a b a d e ɾ ˈn o
abadesa	a b a ˈd e s a
abadí	a b a ˈd i
abadía	a b a ˈd i a
abadial	a b a ˈd j a l
Abadiano	a b a ˈd j a n o
Abadón	a b a ˈd o n
abaja	a ˈb a x a
abajá	a b a ˈx a
abajaba	a b a ˈx a b a
abajabais	a b a ˈx a b a i s
abajábamos	a b a ˈx a b a m o s
abajaban	a b a ˈx a b a n
abajabas	a b a ˈx a b a s
abajad	a b a ˈx a d
abajada	a b a ˈx a d a
abajadas	a b a ˈx a d a s
abajadero	a b a x a ˈd e ɾ o
abajadla	a b a ˈx a d l a
abajadlas	a b a ˈx a d l a s
abajadle	a b a ˈx a d l e
abajadles	a b a ˈx a d l e s
abajadlo	a b a ˈx a d l o
abajadlos	a b a ˈx a d l o s
abajadme	a b a ˈx a d m e
abajadnos	a b a ˈx a d n o s
abajado	a b a ˈx a d o
abajados	a b a ˈx a d o s
abajáis	a b a ˈx a i s
abajala	a b a ˈx a l a
abájala	a ˈb a x a l a
abajalas	a b a ˈx a l a s
abájalas	a ˈb a x a l a s
abajale	a b a ˈx a l e
abájale	a ˈb a x a l e
abajales	a b a ˈx a l e s
abájales	a ˈb a x a l e s
abajalo	a b a ˈx a l o
abájalo	a ˈb a x a l o
abajalos	a b a ˈx a l o s
abájalos	a ˈb a x a l o s
abajame	a b a ˈx a m e
abájame	a ˈb a x a m e
abajamos	a b a ˈx a m o s
abajan	a ˈb a x a n
abajando	a b a ˈx a n d o
abajanos	a b a ˈx a n o s
abájanos	a ˈb a x a n o s
abajaos	a b a ˈx a o s
abajar	a b a ˈx a ɾ
abajara	a b a ˈx a ɾ a
abajará	a b a x a ˈɾ a
abajarais	a b a ˈx a ɾ a i s
abajáramos	a b a ˈx a ɾ a m o s
abajaran	a b a ˈx a ɾ a n
abajarán	a b a x a ˈɾ a n
abajaras	a b a ˈx a ɾ a s
abajarás	a b a x a ˈɾ a s
abajare	a b a ˈx a ɾ e
abajaré	a b a x a ˈɾ e
abajareis	a b a ˈx a ɾ e i s
abajaréis	a b a x a ˈɾ e i s
abajaremos	a b a x a ˈɾ e m o s
abajáremos	a b a ˈx a ɾ e m o s
abajaren	a b a ˈx a ɾ e n
abajares	a b a ˈx a ɾ e s
abajaría	a b a x a ˈɾ i a
abajaríais	a b a x a ˈɾ i a i s
abajaríamos	a b a x a ˈɾ i a m o s
abajarían	a b a x a ˈɾ i a n
abajarías	a b a x a ˈɾ i a s
abajaron	a b a ˈx a ɾ o n
abajas	a ˈb a x a s
abajás	a b a ˈx a s
abajase	a b a ˈx a s e
abajaseis	a b a ˈx a s e i s
abajasen	a b a ˈx a s e n
abajases	a b a ˈx a s e s
abajaste	a b a ˈx a s t e
abajasteis	a b a ˈx a s t e i s
abajate	a b a ˈx a t e
abájate	a ˈb a x a t e
abaje	a ˈb a x e
abajé	a b a ˈx e
abajéis	a b a ˈx e i s
abájela	a ˈb a x e l a
abájelas	a ˈb a x e l a s
abájele	a ˈb a x e l e
abájeles	a ˈb a x e l e s
abájelo	a ˈb a x e l o
abájelos	a ˈb a x e l o s
abájeme	a ˈb a x e m e
abajémonos	a b a ˈx e m o n o s
abajémoos	a b a ˈx e m o o s
abajemos	a b a ˈx e m o s
abajémosla	a b a ˈx e m o s l a
abajémoslas	a b a ˈx e m o s l a s
abajémosle	a b a ˈx e m o s l e
abajémosles	a b a ˈx e m o s l e s
abajémoslo	a b a ˈx e m o s l o
abajémoslos	a b a ˈx e m o s l o s
abajémoste	a b a ˈx e m o s t e
abajen	a ˈb a x e n
abájenla	a ˈb a x e n l a
abájenlas	a ˈb a x e n l a s
abájenle	a ˈb a x e n l e
abájenles	a ˈb a x e n l e s
abájenlo	a ˈb a x e n l o
abájenlos	a ˈb a x e n l o s
abájenme	a ˈb a x e m m e
abájennos	a ˈb a x e n n o s
abájenos	a ˈb a x e n o s
abájense	a ˈb a x e n s e
abajeña	a b a ˈx e ɲ a
abajeño	a b a ˈx e ɲ o
abajera	a b a ˈx e ɾ a
abajes	a ˈb a x e s
abajés	a b a ˈx e s
abájese	a ˈb a x e s e
abajo	a ˈb a x o
abajó	a b a ˈx o
abalconado	a b a l k o ˈn a d o
abaldona	a b a l ˈd o n a
abaldoná	a b a l d o ˈn a
abaldonaba	a b a l d o ˈn a b a
abaldonabais	a b a l d o ˈn a b a i s
abaldonábamos	a b a l d o ˈn a b a m o s
abaldonaban	a b a l d o ˈn a b a n
abaldonabas	a b a l d o ˈn a b a s
abaldonad	a b a l d o ˈn a d
abaldonada	a b a l d o ˈn a d a
abaldonadas	a b a l d o ˈn a d a s
abaldonadla	a b a l d o ˈn a d l a
abaldonadlas	a b a l d o ˈn a d l a s
abaldonadle	a b a l d o ˈn a d l e
abaldonadles	a b a l d o ˈn a d l e s
abaldonadlo	a b a l d o ˈn a d l o
abaldonadlos	a b a l d o ˈn a d l o s
abaldonadme	a b a l d o ˈn a d m e
abaldonadnos	a b a l d o ˈn a d n o s
abaldonado	a b a l d o ˈn a d o
abaldonados	a b a l d o ˈn a d o s
abaldonáis	a b a l d o ˈn a i s
abaldonala	a b a l d o ˈn a l a
abaldónala	a b a l ˈd o n a l a
abaldonalas	a b a l d o ˈn a l a s
abaldónalas	a b a l ˈd o n a l a s
abaldonale	a b a l d o ˈn a l e
abaldónale	a b a l ˈd o n a l e
abaldonales	a b a l d o ˈn a l e s
abaldónales	a b a l ˈd o n a l e s
abaldonalo	a b a l d o ˈn a l o
abaldónalo	a b a l ˈd o n a l o
abaldonalos	a b a l d o ˈn a l o s
abaldónalos	a b a l ˈd o n a l o s
abaldoname	a b a l d o ˈn a m e
abaldóname	a b a l ˈd o n a m e
abaldonamiento	a b a l d o n a ˈm j e n t o
abaldonamos	a b a l d o ˈn a m o s
abaldonan	a b a l ˈd o n a n
abaldonando	a b a l d o ˈn a n d o
abaldonándola	a b a l d o ˈn a n d o l a
abaldonándolas	a b a l d o ˈn a n d o l a s
abaldonándole	a b a l d o ˈn a n d o l e
abaldonándoles	a b a l d o ˈn a n d o l e s
abaldonándolo	a b a l d o ˈn a n d o l o
abaldonándolos	a b a l d o ˈn a n d o l o s
abaldonándome	a b a l d o ˈn a n d o m e
abaldonándonos	a b a l d o ˈn a n d o n o s
abaldonándoos	a b a l d o ˈn a n d o o s
abaldonándose	a b a l d o ˈn a n d o s e
abaldonándote	a b a l d o ˈn a n d o t e
abaldonanos	a b a l d o ˈn a n o s
abaldónanos	a b a l ˈd o n a n o s
abaldonaos	a b a l d o ˈn a o s
abaldonar	a b a l d o ˈn a ɾ
abaldonara	a b a l d o ˈn a ɾ a
abaldonará	a b a l d o n a ˈɾ a
abaldonarais	a b a l d o ˈn a ɾ a i s
abaldonáramos	a b a l d o ˈn a ɾ a m o s
abaldonaran	a b a l d o ˈn a ɾ a n
abaldonarán	a b a l d o n a ˈɾ a n
abaldonaras	a b a l d o ˈn a ɾ a s
abaldonarás	a b a l d o n a ˈɾ a s
abaldonare	a b a l d o ˈn a ɾ e
abaldonaré	a b a l d o n a ˈɾ e
abaldonareis	a b a l d o ˈn a ɾ e i s
abaldonaréis	a b a l d o n a ˈɾ e i s
abaldonaremos	a b a l d o n a ˈɾ e m o s
abaldonáremos	a b a l d o ˈn a ɾ e m o s
abaldonaren	a b a l d o ˈn a ɾ e n
abaldonares	a b a l d o ˈn a ɾ e s
abaldonaría	a b a l d o n a ˈɾ i a
abaldonaríais	a b a l d o n a ˈɾ i a i s
abaldonaríamos	a b a l d o n a ˈɾ i a m o s
abaldonarían	a b a l d o n a ˈɾ i a n
abaldonarías	a b a l d o n a ˈɾ i a s
abaldonarla	a b a l d o ˈn a ɾ l a
abaldonarlas	a b a l d o ˈn a ɾ l a s
abaldonarle	a b a l d o ˈn a ɾ l e
abaldonarles	a b a l d o ˈn a ɾ l e s
abaldonarlo	a b a l d o ˈn a ɾ l o
abaldonarlos	a b a l d o ˈn a ɾ l o s
abaldonarme	a b a l d o ˈn a ɾ m e
abaldonarnos	a b a l d o ˈn a ɾ n o s
abaldonaron	a b a l d o ˈn a ɾ o n
abaldonaros	a b a l d o ˈn a ɾ o s
abaldonarse	a b a l d o ˈn a ɾ s e
abaldonarte	a b a l d o ˈn a ɾ t e
abaldonas	a b a l ˈd o n a s
abaldonás	a b a l d o ˈn a s
abaldonase	a b a l d o ˈn a s e
abaldonaseis	a b a l d o ˈn a s e i s
abaldonásemos	a b a l d o ˈn a s e m o s
abaldonasen	a b a l d o ˈn a s e n
abaldonases	a b a l d o ˈn a s e s
abaldonaste	a b a l d o ˈn a s t e
abaldonasteis	a b a l d o ˈn a s t e i s
abaldonate	a b a l d o ˈn a t e
abaldónate	a b a l ˈd o n a t e
abaldone	a b a l ˈd o n e
abaldoné	a b a l d o ˈn e
abaldonéis	a b a l d o ˈn e i s
abaldónela	a b a l ˈd o n e l a
abaldónelas	a b a l ˈd o n e l a s
abaldónele	a b a l ˈd o n e l e
abaldóneles	a b a l ˈd o n e l e s
abaldónelo	a b a l ˈd o n e l o
abaldónelos	a b a l ˈd o n e l o s
abaldóneme	a b a l ˈd o n e m e
abaldonémonos	a b a l d o ˈn e m o n o s
abaldonémoos	a b a l d o ˈn e m o o s
abaldonemos	a b a l d o ˈn e m o s
abaldonémosla	a b a l d o ˈn e m o s l a
abaldonémoslas	a b a l d o ˈn e m o s l a s
abaldonémosle	a b a l d o ˈn e m o s l e
abaldonémosles	a b a l d o ˈn e m o s l e s
abaldonémoslo	a b a l d o ˈn e m o s l o
abaldonémoslos	a b a l d o ˈn e m o s l o s
abaldonémoste	a b a l d o ˈn e m o s t e
abaldonen	a b a l ˈd o n e n
abaldónenla	a b a l ˈd o n e n l a
abaldónenlas	a b a l ˈd o n e n l a s
abaldónenle	a b a l ˈd o n e n l e
abaldónenles	a b a l ˈd o n e n l e s
abaldónenlo	a b a l ˈd o n e n l o
abaldónenlos	a b a l ˈd o n e n l o s
abaldónenme	a b a l ˈd o n e m m e
abaldónennos	a b a l ˈd o n e n n o s
abaldónenos	a b a l ˈd o n e n o s
abaldónense	a b a l ˈd o n e n s e
abaldones	a b a l ˈd o n e s
abaldonés	a b a l d o ˈn e s
abaldónese	a b a l ˈd o n e s e
abaldono	a b a l ˈd o n o
abaldonó	a b a l d o ˈn o
abaleada	a b a l e ˈa d a
abaleadas	a b a l e ˈa d a s
abaleado	a b a l e ˈa d o
abaleados	a b a l e ˈa d o s
abalear	a b a l e ˈa ɾ
abaleara	a b a l e ˈa ɾ a
abaleares	a b a l e ˈa ɾ e s
abaleo	a b a ˈl e o
abalorio	a b a ˈl o ɾ j o
Ábalos	ˈa b a l o s
abaluartada	a b a l w a ɾ ˈt a d a
abaluartadas	a b a l w a ɾ ˈt a d a s
abaluartado	a b a l w a ɾ ˈt a d o
abaluartados	a b a l w a ɾ ˈt a d o s
abaluartar	a b a l w a ɾ ˈt a ɾ
abaluartara	a b a l w a ɾ ˈt a ɾ a
abaluartares	a b a l w a ɾ ˈt a ɾ e s
abana	a ˈb a n a
abanaba	a b a ˈn a b a
abanada	a b a ˈn a d a
abanadas	a b a ˈn a d a s
abanado	a b a ˈn a d o
abanados	a b a ˈn a d o s
abanamos	a b a ˈn a m o s
abanando	a b a ˈn a n d o
abanar	a b a ˈn a ɾ
abanara	a b a ˈn a ɾ a
abanará	a b a n a ˈɾ a
abanáramos	a b a ˈn a ɾ a m o s
abanaras	a b a ˈn a ɾ a s
abanarás	a b a n a ˈɾ a s
abanareis	a b a ˈn a ɾ e i s
abanaremos	a b a n a ˈɾ e m o s
abanares	a b a ˈn a ɾ e s
abanaríamos	a b a n a ˈɾ i a m o s
abanas	a ˈb a n a s
abanaste	a b a ˈn a s t e
abancalada	a b a n k a ˈl a d a
abancaladas	a b a n k a ˈl a d a s
abancalado	a b a n k a ˈl a d o
abancalados	a b a n k a ˈl a d o s
abancalar	a b a n k a ˈl a ɾ
abancalara	a b a n k a ˈl a ɾ a
abancalares	a b a n k a ˈl a ɾ e s
abandera	a b a n ˈd e ɾ a
abanderada	a b a n d e ˈɾ a d a
abanderadas	a b a n d e ˈɾ a d a s
abanderado	a b a n d e ˈɾ a d o
abanderados	a b a n d e ˈɾ a d o s
abanderamiento	a b a n d e ɾ a ˈm j e n t o
abanderar	a b a n d e ˈɾ a ɾ
abanderara	a b a n d e ˈɾ a ɾ a
abanderaran	a b a n d e ˈɾ a ɾ a n
abanderares	a b a n d e ˈɾ a ɾ e s
abanderé	a b a n d e ˈɾ e
abanderen	a b a n ˈd e ɾ e n
abanderes	a b a n ˈd e ɾ e s
abanderés	a b a n d e ˈɾ e s
abandero	a b a n ˈd e ɾ o
abandona	a b a n ˈd o n a
abandonada	a b a n d o ˈn a d a
abandonadas	a b a n d o ˈn a d a s
abandonado	a b a n d o ˈn a d o
abandonados	a b a n d o ˈn a d o s
abandonamiento	a b a n d o n a ˈm j e n t o
abandonamos	a b a n d o ˈn a m o s
abandonando	a b a n d o ˈn a n d o
abandonar	a b a n d o ˈn a ɾ
abandonara	a b a n d o ˈn a ɾ a
abandonará	a b a n d o n a ˈɾ a
abandonáramos	a b a n d o ˈn a ɾ a m o s
abandonaras	a b a n d o ˈn a ɾ a s
abandonarás	a b a n d o n a ˈɾ a s
abandonareis	a b a n d o ˈn a ɾ e i s
abandonaremos	a b a n d o n a ˈɾ e m o s
abandonares	a b a n d o ˈn a ɾ e s
abandonaríamos	a b a n d o n a ˈɾ i a m o s
abandonas	a b a n ˈd o n a s
abandonaste	a b a n d o ˈn a s t e
abandone	a b a n ˈd o n e
abandonemos	a b a n d o ˈn e m o s
abandones	a b a n ˈd o n e s
abandonismo	a b a n d o ˈn i s m o
abandonista	a b a n d o ˈn i s t a
abandonistas	a b a n d o ˈn i s t a s
abandono	a b a n ˈd o n o
abandonos	a b a n ˈd o n o s
abane	a ˈb a n e
abanemos	a b a ˈn e m o s
abanes	a ˈb a n e s
abanicada	a b a n i ˈk a d a
abanicadas	a b a n i ˈk a d a s
abanicado	a b a n i ˈk a d o
abanicados	a b a n i ˈk a d o s
abanicar	a b a n i ˈk a ɾ
abanicara	a b a n i ˈk a ɾ a
abanicares	a b a n i ˈk a ɾ e s
abanico	a b a ˈn i k o
abanillo	a b a ˈn i ʝ o
abano	a ˈb a n o
abanos	a ˈb a n o s
Abanto	a ˈb a n t o
abañaba	a b a ˈɲ a b a
abañada	a b a ˈɲ a d a
abañadas	a b a ˈɲ a d a s
abañado	a b a ˈɲ a d o
abañados	a b a ˈɲ a d o s
abañar	a b a ˈɲ a ɾ
abañara	a b a ˈɲ a ɾ a
abañares	a b a ˈɲ a ɾ e s
abaratada	a b a ɾ a ˈt a d a
abaratadas	a b a ɾ a ˈt a d a s
abaratado	a b a ɾ a ˈt a d o
abaratados	a b a ɾ a ˈt a d o s
abaratamiento	a b a ɾ a t a ˈm j e n t o
abaratar	a b a ɾ a ˈt a ɾ
abaratara	a b a ɾ a ˈt a ɾ a
abaratares	a b a ɾ a ˈt a ɾ e s
abarbetada	a b a ɾ b e ˈt a d a
abarbetadas	a b a ɾ b e ˈt a d a s
abarbetado	a b a ɾ b e ˈt a d o
abarbetados	a b a ɾ b e ˈt a d o s
abarbetar	a b a ɾ b e ˈt a ɾ
abarbetara	a b a ɾ b e ˈt a ɾ a
abarbetares	a b a ɾ b e ˈt a ɾ e s
abarca	a ˈb a ɾ k a
Abarca	a ˈb a ɾ k a
abarcada	a b a ɾ ˈk a d a
abarcadas	a b a ɾ ˈk a d a s
abarcado	a b a ɾ ˈk a d o
abarcador	a b a ɾ k a ˈd o ɾ
abarcados	a b a ɾ ˈk a d o s
abarcamos	a b a ɾ ˈk a m o s
abarcando	a b a ɾ ˈk a n d o
abarcar	a b a ɾ ˈk a ɾ
abarcara	a b a ɾ ˈk a ɾ a
abarcáramos	a b a ɾ ˈk a ɾ a m o s
abarcares	a b a ɾ ˈk a ɾ e s
abarcaríamos	a b a ɾ k a ˈɾ i a m o s
abarloada	a b a ɾ l o ˈa d a
abarloadas	a b a ɾ l o ˈa d a s
abarloado	a b a ɾ l o ˈa d o
abarloados	a b a ɾ l o ˈa d o s
abarloar	a b a ɾ l o ˈa ɾ
abarloara	a b a ɾ l o ˈa ɾ a
abarloares	a b a ɾ l o ˈa ɾ e s
abarquillada	a b a ɾ k i ˈʝ a d a
abarquilladas	a b a ɾ k i ˈʝ a d a s
abarquillado	a b a ɾ k i ˈʝ a d o
abarquillados	a b a ɾ k i ˈʝ a d o s
abarquillar	a b a ɾ k i ˈʝ a ɾ
abarquillara	a b a ɾ k i ˈʝ a ɾ a
abarquillares	a b a ɾ k i ˈʝ a ɾ e s
abarraba	a b a ˈr a b a
abarracada	a b a r a ˈk a d a
abarracadas	a b a r a ˈk a d a s
abarracado	a b a r a ˈk a d o
abarracados	a b a r a ˈk a d o s
abarracar	a b a r a ˈk a ɾ
abarracara	a b a r a ˈk a ɾ a
abarracares	a b a r a ˈk a ɾ e s
abarrada	a b a ˈr a d a
abarradas	a b a ˈr a d a s
abarrado	a b a ˈr a d o
abarrados	a b a ˈr a d o s
abarrar	a b a ˈr a ɾ
abarrara	a b a ˈr a ɾ a
abarrares	a b a ˈr a ɾ e s
abarrotada	a b a r o ˈt a d a
abarrotadas	a b a r o ˈt a d a s
abarrotado	a b a r o ˈt a d o
abarrotados	a b a r o ˈt a d o s
abarrotar	a b a r o ˈt a ɾ
abarrotara	a b a r o ˈt a ɾ a
abarrotares	a b a r o ˈt a ɾ e s
abarrote	a b a ˈr o t e
abarrotera	a b a r o ˈt e ɾ a
abarrotería	a b a r o t e ˈɾ i a
abarrotero	a b a r o ˈt e ɾ o
Abascal	a b a s ˈk a l
abasí	a b a ˈs i
abasidas	a b a ˈs i d a s
abasta	a ˈb a s t a
abastada	a b a s ˈt a d a
abastadas	a b a s ˈt a d a s
abastado	a b a s ˈt a d o
abastados	a b a s ˈt a d o s
abastamiento	a b a s t a ˈm j e n t o
abastamos	a b a s ˈt a m o s
abastar	a b a s ˈt a ɾ
abastara	a b a s ˈt a ɾ a
abastará	a b a s t a ˈɾ a
abastáramos	a b a s ˈt a ɾ a m o s
abastaras	a b a s ˈt a ɾ a s
abastarás	a b a s t a ˈɾ a s
abastarda	a b a s ˈt a ɾ d a
abastardá	a b a s t a ɾ ˈd a
abastardada	a b a s t a ɾ ˈd a d a
abastardadas	a b a s t a ɾ ˈd a d a s
abastardado	a b a s t a ɾ ˈd a d o
abastardados	a b a s t a ɾ ˈd a d o s
abastardamos	a b a s t a ɾ ˈd a m o s
abastardando	a b a s t a ɾ ˈd a n d o
